fact,k_s,pzt,pzm,fnlt,fnlm
7.760629810957204278e+00,3.894356327900098222e+03,2.877709122983700130e-02,2.889263351129824076e-02,0.000000000000000000e+00,8.066925733129405238e-03
7.780195762446941110e+00,3.904174704610692061e+03,2.881878713782922916e-02,2.889287898009919309e-02,0.000000000000000000e+00,-1.082637528251445547e-02
7.799811043239455621e+00,3.914017835224912687e+03,2.874724200189983023e-02,2.889637819701323246e-02,0.000000000000000000e+00,-2.923754469200503733e-02
7.819475777702860952e+00,3.923885782151837702e+03,2.882152369208037385e-02,2.890302419796463365e-02,0.000000000000000000e+00,-4.689173247317576093e-02
7.839190090518773246e+00,3.933778607957863187e+03,2.872964751896922922e-02,2.891266422960992247e-02,0.000000000000000000e+00,-6.352827485228755566e-02
7.858954106683219365e+00,3.943696375367160272e+03,2.885893411073261680e-02,2.892510237703028314e-02,0.000000000000000000e+00,-7.890487167949877811e-02
7.878767951507298584e+00,3.953639147262005736e+03,2.887857215141323083e-02,2.894010283768751884e-02,0.000000000000000000e+00,-9.280141767434114952e-02
7.898631750618107183e+00,3.963606986683246305e+03,2.879030851176948153e-02,2.895739379673475250e-02,0.000000000000000000e+00,-1.050234160493883490e-01
7.918545629959405474e+00,3.973599956830634255e+03,2.887182599898734797e-02,2.897667184254543865e-02,0.000000000000000000e+00,-1.154049141180334137e-01
7.938509715792545940e+00,3.983618121063292165e+03,2.888547526892155937e-02,2.899760685903437704e-02,0.000000000000000000e+00,-1.238109151640702094e-01
7.958524134697142927e+00,3.993661542900049881e+03,2.892355664396824635e-02,2.901984731750982191e-02,0.000000000000000000e+00,-1.301392312628368575e-01
7.978589013572006117e+00,4.003730286019912000e+03,2.895738091003895523e-02,2.904302588760807047e-02,0.000000000000000000e+00,-1.343217579650153037e-01
7.998704479635814657e+00,4.013824414262396658e+03,2.894591067880429927e-02,2.906676528239593785e-02,0.000000000000000000e+00,-1.363251627781053299e-01
8.018870660428055075e+00,4.023943991628006643e+03,2.896100913022069123e-02,2.909068424099682873e-02,0.000000000000000000e+00,-1.361509923566924796e-01
8.039087683809700735e+00,4.034089082278568640e+03,2.899534770882983975e-02,2.911440356131009613e-02,0.000000000000000000e+00,-1.338352140644406274e-01
8.059355677964143538e+00,4.044259750537703439e+03,2.905845645876704506e-02,2.913755208104230887e-02,0.000000000000000000e+00,-1.294472166259480472e-01
8.079674771397893807e+00,4.054456060891174275e+03,2.906704328586440927e-02,2.915977251502562678e-02,0.000000000000000000e+00,-1.230883024875263770e-01
8.100045092941506653e+00,4.064678077987354300e+03,2.906231795860038034e-02,2.918072705356385826e-02,0.000000000000000000e+00,-1.148897109049905052e-01
8.120466771750281865e+00,4.074925866637575837e+03,2.915340299503538235e-02,2.920010263074154441e-02,0.000000000000000000e+00,-1.050102145877160886e-01
8.140939937305207152e+00,4.085199491816604223e+03,2.909217423439716330e-02,2.921761577841721497e-02,0.000000000000000000e+00,-9.363333680266279491e-02
8.161464719413647373e+00,4.095499018662984781e+03,2.915658444177855399e-02,2.923301698228113546e-02,0.000000000000000000e+00,-8.096423678471340035e-02
8.182041248210307316e+00,4.105824512479524856e+03,2.916981233032704679e-02,2.924609447239857191e-02,0.000000000000000000e+00,-6.722631330145394102e-02
8.202669654157912049e+00,4.116176038733633504e+03,2.912831808137038986e-02,2.925667738100258888e-02,0.000000000000000000e+00,-5.265757528090877354e-02
8.223350068048176809e+00,4.126553663057813537e+03,2.907871772520825501e-02,2.926463821583979996e-02,0.000000000000000000e+00,-3.750683092212112740e-02
8.244082621002496225e+00,4.136957451250001213e+03,2.915207522590954059e-02,2.926989460652174024e-02,0.000000000000000000e+00,-2.202974210746815736e-02
8.264867444472919544e+00,4.147387469274060095e+03,2.916915428876858465e-02,2.927241029432163522e-02,0.000000000000000000e+00,-6.484796182688055792e-03
8.285704670242836301e+00,4.157843783260121199e+03,2.913589056531724203e-02,2.927219534492109948e-02,0.000000000000000000e+00,8.870757166562378421e-03
8.306594430427955089e+00,4.168326459505079583e+03,2.911038136894480641e-02,2.926930558327894144e-02,0.000000000000000000e+00,2.378495359701217338e-02
8.327536857477008780e+00,4.178835564472941769e+03,2.911640558743877963e-02,2.926384125503642131e-02,0.000000000000000000e+00,3.801509442134813621e-02
8.348532084172717305e+00,4.189371164795313234e+03,2.915947289598279715e-02,2.925594493850548067e-02,0.000000000000000000e+00,5.133161069305285790e-02
8.369580243632507077e+00,4.199933327271759481e+03,2.917115525606611692e-02,2.924579874277730834e-02,0.000000000000000000e+00,6.352175511119030615e-02
8.390681469309468454e+00,4.210522118870284430e+03,2.908122787990716218e-02,2.923362083576181575e-02,0.000000000000000000e+00,7.439306963670672124e-02
8.411835894993153318e+00,4.221137606727730599e+03,2.915676083234060301e-02,2.921966136525269014e-02,0.000000000000000000e+00,8.377657352798081880e-02
8.433043654810362000e+00,4.231779858150175642e+03,2.906279873350647858e-02,2.920419784065551513e-02,0.000000000000000000e+00,9.152961639125975490e-02
8.454304883226130940e+00,4.242448940613428022e+03,2.909668848505714972e-02,2.918753005682926324e-02,0.000000000000000000e+00,9.753834186110621474e-02
8.475619715044432567e+00,4.253144921763377170e+03,2.899436677486084968e-02,2.916997464700779238e-02,0.000000000000000000e+00,1.017197087367644609e-01
8.496988285409173614e+00,4.263867869416493704e+03,2.907558201782377283e-02,2.915185936396634189e-02,0.000000000000000000e+00,1.040230205542861802e-01
8.518410729804916315e+00,4.274617851560192321e+03,2.905727951971974130e-02,2.913351718573918211e-02,0.000000000000000000e+00,1.044309179732610116e-01
8.539887184057873171e+00,4.285394936353332923e+03,2.901857604748096439e-02,2.911528035548664045e-02,0.000000000000000000e+00,1.029597974795842807e-01
8.561417784336626369e+00,4.296199192126578055e+03,2.898053369019403663e-02,2.909747445855256562e-02,0.000000000000000000e+00,9.965962614357427862e-02
8.583002667153136755e+00,4.307030687382900396e+03,2.896223894721973793e-02,2.908041264571662593e-02,0.000000000000000000e+00,9.461313470630515476e-02
8.604641969363466814e+00,4.317889490797948383e+03,2.896045966603354865e-02,2.906439010678505200e-02,0.000000000000000000e+00,8.793438405165232563e-02
8.626335828168786080e+00,4.328775671220545519e+03,2.896354452736179738e-02,2.904967889372564449e-02,0.000000000000000000e+00,7.976671285639981568e-02
8.648084381116103003e+00,4.339689297673062356e+03,2.895831378125678437e-02,2.903652318954673753e-02,0.000000000000000000e+00,7.028008955659979795e-02
8.669887766099277471e+00,4.350630439351922178e+03,2.887140720171858105e-02,2.902513511026703213e-02,0.000000000000000000e+00,5.966791013835312518e-02
8.691746121359756216e+00,4.361599165627971161e+03,2.888608286205459827e-02,2.901569111552855865e-02,0.000000000000000000e+00,4.814329393014098873e-02
8.713659585487583570e+00,4.372595546046984055e+03,2.892214568869254376e-02,2.900832909824171968e-02,0.000000000000000000e+00,3.593495004213200644e-02
8.735628297422151078e+00,4.383619650330041623e+03,2.884251251570555535e-02,2.900314620261907478e-02,0.000000000000000000e+00,2.328269632000976724e-02
8.757652396453204702e+00,4.394671548374035410e+03,2.890610733719044603e-02,2.900019741687398511e-02,0.000000000000000000e+00,1.043272601636685559e-02
8.779732022221599763e+00,4.405751310252048825e+03,2.889922817959800910e-02,2.899949496341054644e-02,0.000000000000000000e+00,-2.367274066823671971e-03
8.801867314720318802e+00,4.416859006213862813e+03,2.882048284382684664e-02,2.900100849996191388e-02,0.000000000000000000e+00,-1.487304417773713423e-02
8.824058414295221198e+00,4.427994706686338759e+03,2.891738683511680882e-02,2.900466612667085969e-02,0.000000000000000000e+00,-2.684860027992132248e-02
8.846305461646078783e+00,4.439158482273930531e+03,2.889666944472348356e-02,2.901035618057552432e-02,0.000000000000000000e+00,-3.807090061783443419e-02
8.868608597827318363e+00,4.450350403759065557e+03,2.892925262462879218e-02,2.901792978305440043e-02,0.000000000000000000e+00,-4.833422286584924260e-02
8.890967964249060884e+00,4.461570542102657782e+03,2.893482700964248797e-02,2.902720408967286725e-02,0.000000000000000000e+00,-5.745415705883782226e-02
8.913383702677878162e+00,4.472818968444495113e+03,2.894636544628358815e-02,2.903796618067183005e-02,0.000000000000000000e+00,-6.527112489374539694e-02
8.935855955237832049e+00,4.484095754103755098e+03,2.895391462052915657e-02,2.904997751451591018e-02,0.000000000000000000e+00,-7.165335418213168717e-02
8.958384864411234716e+00,4.495400970579388741e+03,2.891588863923646655e-02,2.906297885890008967e-02,0.000000000000000000e+00,-7.649924753420150880e-02
8.980970573039693150e+00,4.506734689550645271e+03,2.894170659175726232e-02,2.907669559950432081e-02,0.000000000000000000e+00,-7.973910407914309995e-02
9.003613224324869435e+00,4.518096982877452319e+03,2.900079586960968916e-02,2.909084332322725217e-02,0.000000000000000000e+00,-8.133616658186237913e-02
9.026312961829519921e+00,4.529487922600938873e+03,2.893130751608385606e-02,2.910513356394059045e-02,0.000000000000000000e+00,-8.128698443212359348e-02
9.049069929478346097e+00,4.540907580943860921e+03,2.867175809901665803e-02,2.911927959454990028e-02,0.000000000000000000e+00,-7.962109614303246319e-02
9.071884271558859680e+00,4.552356030311035283e+03,2.892982533418294450e-02,2.913300215249333552e-02,0.000000000000000000e+00,-7.640005205049893444e-02
9.094756132722416453e+00,4.563833343289858931e+03,2.905652395049086734e-02,2.914603497842456134e-02,0.000000000000000000e+00,-7.171580774590079199e-02
9.117685657984988978e+00,4.575339592650700069e+03,2.906669659045087173e-02,2.915813006006122421e-02,0.000000000000000000e+00,-6.568853248583911286e-02
9.140672992728243074e+00,4.586874851347430194e+03,2.905712825836688148e-02,2.916906247201026675e-02,0.000000000000000000e+00,-5.846388453743901759e-02
9.163718282700296314e+00,4.598439192517813353e+03,2.902634970070981646e-02,2.917863471369811987e-02,0.000000000000000000e+00,-5.020981406615342840e-02
9.186821674016799832e+00,4.610032689484045477e+03,2.899049269949886820e-02,2.918668045709684258e-02,0.000000000000000000e+00,-4.111296054276381701e-02
9.209983313161716367e+00,4.621655415753140915e+03,2.901779594691011183e-02,2.919306762651984605e-02,0.000000000000000000e+00,-3.137471593215917370e-02
9.233203346988394955e+00,4.633307445017480859e+03,2.905373410733686282e-02,2.919770074759136039e-02,0.000000000000000000e+00,-2.120702940303167972e-02
9.256481922720350752e+00,4.644988851155195334e+03,2.911327277346267492e-02,2.920052251843040930e-02,0.000000000000000000e+00,-1.082803206286768113e-02
9.279819187952357495e+00,4.656699708230716169e+03,2.905699299327709970e-02,2.920151456817278446e-02,0.000000000000000000e+00,-4.575613135070831874e-04
9.303215290651218439e+00,4.668440090495164441e+03,2.904671372089833586e-02,2.920069739282892332e-02,0.000000000000000000e+00,9.687333257036266632e-03
9.326670379156871249e+00,4.680210072386902539e+03,2.884496576671548296e-02,2.919812946554247932e-02,0.000000000000000000e+00,1.939681988934443754e-02
9.350184602183164273e+00,4.692009728531923429e+03,2.887641910039826995e-02,2.919390554644395522e-02,0.000000000000000000e+00,2.847256922046670011e-02
9.373758108818957879e+00,4.703839133744408173e+03,2.909644225864660427e-02,2.918815422653768532e-02,0.000000000000000000e+00,3.673181153664780568e-02
9.397391048528918489e+00,4.715698363027117011e+03,2.899451120053927328e-02,2.918103476240161559e-02,0.000000000000000000e+00,4.401108692350363949e-02
9.421083571154614589e+00,4.727587491571945066e+03,2.880950716639535739e-02,2.917273326769077510e-02,0.000000000000000000e+00,5.016961108435186861e-02
9.444835826915314314e+00,4.739506594760320695e+03,2.905174497465994390e-02,2.916345835171616635e-02,0.000000000000000000e+00,5.509218527891072276e-02
9.468647966409093897e+00,4.751455748163761200e+03,2.876576014720665098e-02,2.915343629468155826e-02,0.000000000000000000e+00,5.869158085041252526e-02
9.492520140613638802e+00,4.763435027544274817e+03,2.901505579257659256e-02,2.914290587166165625e-02,0.000000000000000000e+00,6.091034145500036356e-02
9.516452500887352173e+00,4.775444508854919150e+03,2.874151069835632205e-02,2.913211293842928734e-02,0.000000000000000000e+00,6.172195015769985083e-02
9.540445198970161300e+00,4.787484268240203164e+03,2.900121469465366877e-02,2.912130489889887264e-02,0.000000000000000000e+00,6.113132500132378161e-02
9.564498386984636724e+00,4.799554382036649258e+03,2.871970164452488164e-02,2.911072518030440037e-02,0.000000000000000000e+00,5.917461614129632119e-02
9.588612217436796925e+00,4.811654926773197985e+03,2.894769162359525291e-02,2.910060783826675171e-02,0.000000000000000000e+00,5.591829563223893462e-02
9.612786843217236310e+00,4.823785979171773761e+03,2.896616142107381539e-02,2.909117241220030708e-02,0.000000000000000000e+00,5.145754701228930778e-02
9.637022417601935231e+00,4.835947616147691406e+03,2.869159512247766372e-02,2.908261914951319055e-02,0.000000000000000000e+00,4.591397897689156876e-02
9.661319094253387973e+00,4.848139914810221853e+03,2.879840013546869359e-02,2.907512470373732616e-02,0.000000000000000000e+00,3.943270792879217251e-02
9.685677027221423430e+00,4.860362952463004149e+03,2.894607252493946667e-02,2.906883840482326828e-02,0.000000000000000000e+00,3.217886941967473824e-02
9.710096370944313549e+00,4.872616806604601152e+03,2.892054757325771344e-02,2.906387918617727578e-02,0.000000000000000000e+00,2.433363963577254291e-02
9.734577280249698816e+00,4.884901554928967016e+03,2.889713791692172934e-02,2.906033323638751789e-02,0.000000000000000000e+00,1.608986040854967076e-02
9.759119910355510186e+00,4.897217275325902847e+03,2.880212644174024936e-02,2.905825242841192022e-02,0.000000000000000000e+00,7.647375868371073492e-03
9.783724416871089957e+00,4.909564045881627862e+03,2.877044989382599935e-02,2.905765356165009028e-02,0.000000000000000000e+00,-7.918006189019699851e-04
9.808390955798017785e+00,4.921941944879186849e+03,2.876384552307779605e-02,2.905851843028936857e-02,0.000000000000000000e+00,-9.028365162548776524e-03
9.833119683531263533e+00,4.934351050799033146e+03,2.877292172011104363e-02,2.906079471492000257e-02,0.000000000000000000e+00,-1.687052057967739285e-02
9.857910756860016832e+00,4.946791442319442467e+03,2.884810349954209860e-02,2.906439767386653078e-02,0.000000000000000000e+00,-2.413856630501675857e-02
9.882764332968839938e+00,4.959263198317092247e+03,2.891644464044210855e-02,2.906921259010337988e-02,0.000000000000000000e+00,-3.066916246683897354e-02
9.907680569438507945e+00,4.971766397867482738e+03,2.894347212749499507e-02,2.907509791359786863e-02,0.000000000000000000e+00,-3.631915648147959058e-02
9.932659624247165198e+00,4.984301120245518177e+03,2.890882273876925479e-02,2.908188902148003616e-02,0.000000000000000000e+00,-4.096887633121054639e-02
9.957701655771165505e+00,4.996867444925928794e+03,2.869923570094365731e-02,2.908940250167603436e-02,0.000000000000000000e+00,-4.452480845161863737e-02
9.982806822786239209e+00,5.009465451583855611e+03,2.883862393757883474e-02,2.909744085560637961e-02,0.000000000000000000e+00,-4.692159742059942573e-02
1.000797528446834050e+01,5.022095220095274271e+03,2.897965418178988575e-02,2.910579750251286388e-02,0.000000000000000000e+00,-4.812332224792393448e-02
1.003320720039481273e+01,5.034756830537581664e+03,2.879251941235354967e-02,2.911426196224820365e-02,0.000000000000000000e+00,-4.812402615983452786e-02
1.005850273054524457e+01,5.047450363190027019e+03,2.891304681923385217e-02,2.912262508795213090e-02,0.000000000000000000e+00,-4.694749501254796842e-02
1.008386203530263892e+01,5.060175898534293083e+03,2.892509613815522768e-02,2.913068421828944946e-02,0.000000000000000000e+00,-4.464629888688385895e-02
1.010928527545427791e+01,5.072933517254938124e+03,2.885232474063411517e-02,2.913824812278950974e-02,0.000000000000000000e+00,-4.130013075142594664e-02
1.013477261219289360e+01,5.085723300239974378e+03,2.895290212999015664e-02,2.914514161527087532e-02,0.000000000000000000e+00,-3.701349053656077803e-02
1.016032420711753481e+01,5.098545328581310969e+03,2.895510057539822310e-02,2.915120972280898018e-02,0.000000000000000000e+00,-3.191277978724924025e-02
